d_date k k delta_z delta_max_at delta_min_at delta_dewp
2005-07-19 0.969676 0.976453 0.0685799998957584 -0.299999 0.6 1.3
2005-07-20 0.973163 0.976889 0.0685799998957584 0.0999985 1.5 1.1
2005-07-21 0.640029 0.626271 0.0685799998957584 -0.9 -0.1 0.7
2005-07-22 0.96681 0.967133 0.0685799998957584 1.2 0.599999 0.3
2005-07-23 0.984677 0.985385 0.0685799998957584 0.700001 -1.9 -1.4
2005-07-24 0.982266 0.98294 0.0685799998957584 -1.1 -2.3 1.8
2005-07-25 0.985431 0.97671 0.0685799998957584 0.200001 0.0999985 0.6
2005-07-26 0.966528 0.976275 0.0685799998957584 -1.1 1.1 2.2
2005-07-27 0.978984 0.965054 0.0685799998957584 0.799999 1.7 0.3
2005-07-28 0.916112 0.947934 0.0685799998957584 -0.299999 5.4 1.3
2005-07-29 0.976416 0.929705 0.0685799998957584 -1 1.7 2.2
2005-07-30 0.979762 0.983564 0.0685799998957584 0.400002 1 1.3
2005-07-31 0.978511 0.977862 0.0685799998957584 -1 1.4 0.8
2003-07-01 0.984694 0.940413 0.0655319999003914 0.1 2.6 -3.5
2003-07-02 0.92364 0.884669 0.0655319999003914 -0.399998 4 -6.2
2003-07-03 0.888834 0.847854 0.0655319999003914 0.800003 5.1 -5.9
2003-07-04 0.907348 0.86286 0.0655319999003914 1 2.4 -4.1
2003-07-05 0.913809 0.86438 0.0655319999003914 -0.700001 3.3 -3.6
2003-07-06 0.930987 0.859582 0.0655319999003914 -1.5 2.5 -3.3
2003-07-07 0.938965 0.88769 0.0655319999003914 -4.5 2.2 -3.2
2003-07-08 0.982463 0.864732 0.0655319999003914 1.6 2.3 -4.1
2003-07-10 0.960197 0.888297 0.0655319999003914 0.599998 3.1 -3.3
2003-07-11 0.962342 0.933178 0.0655319999003914 0.799999 3.6 -3
2003-07-14 0.965472 0.953254 0.0655319999003914 1.9 -0.4 -3.9
2003-07-15 0.971731 0.951324 0.0655319999003914 0.200001 2.9 -4.3
2003-07-17 0.984776 0.960558 0.0655319999003914 1.3 0.9 -4.3
2003-07-21 0.979465 0.948533 0.0655319999003914 4.1 2.1 -4.7
2003-07-22 0.930461 0.965989 0.0655319999003914 2 2 -4.6
2003-07-23 0.529218 0.667524 0.0655319999003914 0.1 3.6 -4.1
2003-07-25 0.907808 0.940934 0.0655319999003914 0.0999985 1.8 -4.6
2003-07-26 0.994556 0.997731 0.0655319999003914 1 2.9 -4.2
2003-07-27 0.976827 0.968851 0.0655319999003914 3.4 1.2 -4
2003-07-28 0.971505 0.98615 0.0655319999003914 0.599998 3.1 -4.2
2003-07-29 0.977311 0.967037 0.0655319999003914 -0.5 1.6 -4.4
2003-07-30 0.527831 0.584303 0.0655319999003914 -0.300003 1.6 -3.9
2003-07-31 0.840101 0.842331 0.0655319999003914 1.5 0 -0.9
2004-07-02 0.961775 0.957182 0.0655319999003914 0.400002 1 -2.9
2004-07-03 0.959491 0.948196 0.0655319999003914 0.100002 2.3 -3.1
2004-07-04 0.970257 0.943752 0.0655319999003914 0.900002 2.2 -2.5
2004-07-05 0.986158 0.971994 0.0655319999003914 1.2 3.2 -3.1
2004-07-06 0.952745 0.951183 0.0655319999003914 1.1 0.800001 -3.7
2004-07-07 0.975727 0.977023 0.0655319999003914 -2.2 1.1 -3.4
2004-07-08 0.985492 0.968346 0.0655319999003914 -0.4 0.5 -2.2
2004-07-09 0.973021 0.925358 0.0655319999003914 -1.7 3.3 -1.8
2004-07-10 0.983345 0.965259 0.0655319999003914 0.599998 1.1 -3.5
2004-07-11 0.960676 0.950044 0.0655319999003914 5 1.3 -6
2004-07-12 0.975117 0.965221 0.0655319999003914 1.4 4.5 -4.4
2004-07-13 0.973139 0.957781 0.0655319999003914 1.4 3.6 -3.7
2004-07-15 0.957501 0.965375 0.0655319999003914 0.199997 3.5 -4.8
2004-07-16 0.91707 0.933336 0.0655319999003914 0.700001 3.8 -3.5
2004-07-17 0.97022 0.928615 0.0655319999003914 0 4.2 -4.3
2004-07-18 0.973437 0.988656 0.0655319999003914 0.700001 2.3 -4.2
2004-07-19 0.982359 0.991322 0.0655319999003914 -1.3 1.6 -3.3
2004-07-20 0.977007 0.960439 0.0655319999003914 1.6 2.5 -3.6
2004-07-21 0.971721 0.935272 0.0655319999003914 1.5 2.5 -3.9
2004-07-22 0.972721 0.955352 0.0655319999003914 1 3.8 -3.1
2004-07-23 0.966654 0.974404 0.0655319999003914 -0.600002 1.9 -2.7
2004-07-24 0.958406 0.947029 0.0655319999003914 0.0999985 0.7 -3.5
2004-07-25 0.960223 0.948913 0.0655319999003914 2.3 2.2 -3.6
2004-07-26 0.973909 0.966394 0.0655319999003914 1.2 4.9 -5.3
2004-07-27 0.980669 0.965002 0.0655319999003914 -0.599998 1.5 -3.8
2004-07-28 0.970729 0.972347 0.0655319999003914 -0.299999 1.3 -4.1
2004-07-29 0.967378 0.955733 0.0655319999003914 0.199999 0.1 -3.2
2004-07-30 0.948663 0.933858 0.0655319999003914 -0.599998 0.8 -2.3
2004-07-31 0.952279 0.919113 0.0655319999003914 -0.4 1.6 -2
2005-07-01 0.973074 0.958619 0.0655319999003914 0.5 4 0.8
2005-07-02 0.970749 0.9567 0.0655319999003914 -1.1 4 -0.3
2005-07-03 0.981352 0.956724 0.0655319999003914 0.5 4.2 0.400001
2005-07-04 0.968899 0.946121 0.0655319999003914 0.0999985 1.4 1
2005-07-05 0.975915 0.962309 0.0655319999003914 -2.6 0.799999 -0.2
2005-07-06 0.965993 0.955195 0.0655319999003914 -1.5 1 0
2005-07-08 0.982091 0.966565 0.0655319999003914 -1.5 2.4 -0.2
2005-07-09 0.953633 0.971935 0.0655319999003914 -1.8 0.9 0.3
2005-07-10 0.968539 0.947784 0.0655319999003914 0.800001 1.6 -0.0999994
2005-07-11 0.977818 0.954426 0.0655319999003914 1.5 1.5 -0.200001
2005-07-12 0.970065 0.947363 0.0655319999003914 1.2 1.3 0
2005-07-13 0.969308 0.950208 0.0655319999003914 2 2.1 -0.199999
2005-07-14 0.953249 0.950572 0.0655319999003914 2.7 5.6 -0.5
2005-07-15 0.951951 0.943249 0.0655319999003914 1.3 3.1 0.799999
2005-07-16 0.953206 0.946651 0.0655319999003914 2.9 3.3 -1.4
2005-07-17 0.975267 0.957858 0.0655319999003914 0.800003 2.4 -1.2
2005-07-18 0.971681 0.945846 0.0655319999003914 -0.700001 2.2 -1.1
2005-07-19 0.969676 0.962416 0.0655319999003914 -1.5 1.3 -0.499999
2005-07-20 0.973163 0.979711 0.0655319999003914 1 3.4 -0.400001
2005-07-21 0.640029 0.587258 0.0655319999003914 -1.9 0.9 -2.3
2005-07-22 0.96681 0.972381 0.0655319999003914 2.5 4.4 -0.9
2005-07-23 0.984677 0.982213 0.0655319999003914 2.6 -0.6 -1.6
2005-07-24 0.982266 0.969985 0.0655319999003914 -1.7 0.200001 1
2005-07-25 0.985431 0.976344 0.0655319999003914 2.7 2.9 -0.5
2005-07-26 0.966528 0.95497 0.0655319999003914 -0.5 3.3 0.9
2005-07-27 0.978984 0.951556 0.0655319999003914 1.2 5.7 -1.9
2005-07-28 0.916112 0.947572 0.0655319999003914 0 8.3 -1.1
2005-07-29 0.976416 0.953343 0.0655319999003914 -2.1 2.8 -0.0999994
2005-07-30 0.979762 0.972188 0.0655319999003914 -0.599998 2 0.0999994
2005-07-31 0.978511 0.966664 0.0655319999003914 -1.4 4 -0.0999994
2003-07-01 0.984694 0.907363 0.0640079999027078 -0.199999 0 -1.7
2003-07-02 0.92364 0.865708 0.0640079999027078 0.100002 -2 -2.3
2003-07-03 0.888834 0.862387 0.0640079999027078 0.100002 1.2 -1.9
2003-07-04 0.907348 0.848328 0.0640079999027078 0.200001 1.2 -2.1
2003-07-05 0.913809 0.86052 0.0640079999027078 -0.5 2.2 -1.3
2003-07-06 0.930987 0.880509 0.0640079999027078 -1.5 0.4 -0.599999
2003-07-07 0.938965 0.913352 0.0640079999027078 -2.2 -0.3 -1.5
2003-07-08 0.982463 0.9305 0.0640079999027078 0.5 1.1 -1.7
2003-07-10 0.960197 0.903734 0.0640079999027078 1.4 -1.4 -1.2
2003-07-11 0.962342 0.926184 0.0640079999027078 0.200001 -0.2 -0.4
2003-07-14 0.965472 0.961633 0.0640079999027078 1 0 -0.8
2003-07-17 0.984776 0.957031 0.0640079999027078 0.599998 -0.300001 -1.3
2003-07-21 0.979465 0.955796 0.0640079999027078 0.299999 -0.6 -1.6
2003-07-22 0.930461 0.960678 0.0640079999027078 1.2 0.799999 -1.8
2003-07-23 0.529218 0.638774 0.0640079999027078 -1.9 1.6 -1.6
2003-07-24 0.943494 0.844802 0.0640079999027078 0.100002 -0.6 -2.7
2003-07-25 0.907808 0.989428 0.0640079999027078 -0.200001 -1.7 -1.8
2003-07-26 0.994556 0.986783 0.0640079999027078 0.5 0.699999 -1.4
2003-07-27 0.976827 0.969751 0.0640079999027078 -2.1 1.3 -0.799999
2003-07-28 0.971505 0.956403 0.0640079999027078 0.599998 1.2 -1
2003-07-29 0.977311 0.975504 0.0640079999027078 -2.7 1.5 -1.5
2003-07-30 0.527831 0.795827 0.0640079999027078 -1.4 1.8 -1.4
2003-07-31 0.840101 0.877964 0.0640079999027078 -0.900002 1.2 2.2
2004-07-01 0.918717 0.957214 0.0640079999027078 0.1 -0.0999994 -0.2
2004-07-03 0.959491 0.971463 0.0640079999027078 0.600002 0.5 -1.5
2004-07-04 0.970257 0.988161 0.0640079999027078 0.5 1.1 0.1
2004-07-05 0.986158 0.968015 0.0640079999027078 -0.299999 -0.300001 -0.9
2004-07-06 0.952745 0.961396 0.0640079999027078 -0.900002 -1.7 -1.2
2004-07-07 0.975727 0.969055 0.0640079999027078 -3.1 -0.7 -0.7
2004-07-08 0.985492 0.960574 0.0640079999027078 -0.6 1.8 -0.1
2004-07-09 0.973021 0.967278 0.0640079999027078 -1.5 -0.200001 0.5
2004-07-10 0.983345 0.970522 0.0640079999027078 0.5 0.799999 -0.5
2004-07-11 0.960676 0.967117 0.0640079999027078 1.5 0.400001 -0.299999
2004-07-12 0.975117 0.969628 0.0640079999027078 0.299999 2.6 -1.6
2004-07-13 0.973139 0.966911 0.0640079999027078 0.799999 -0.3 -0.400001
2004-07-15 0.957501 0.971476 0.0640079999027078 1.4 0.4 -0.900001
2004-07-16 0.91707 0.888207 0.0640079999027078 1.5 2.1 -0.8
2004-07-17 0.97022 0.946102 0.0640079999027078 0.900002 0.199999 -1.7
2004-07-18 0.973437 0.969264 0.0640079999027078 0.700001 0.699999 -0.6
2004-07-19 0.982359 0.903115 0.0640079999027078 -1.1 -1 0.400001
2004-07-20 0.977007 0.967038 0.0640079999027078 -0.5 -0.700001 0.2
2004-07-21 0.971721 0.963383 0.0640079999027078 0.800003 1.8 -0.2
2004-07-22 0.972721 0.966721 0.0640079999027078 -0.400002 2.5 0
2004-07-23 0.966654 0.972578 0.0640079999027078 -1.4 -0.0999994 -0.3
2004-07-24 0.958406 0.964161 0.0640079999027078 -0.599998 -0.300001 -0.7
2004-07-25 0.960223 0.974993 0.0640079999027078 2 2.3 -0.3
2004-07-26 0.973909 0.953875 0.0640079999027078 0.200001 3.9 -0.5
2004-07-27 0.980669 0.964106 0.0640079999027078 -1.5 1.3 -0.900001
2004-07-28 0.970729 0.947451 0.0640079999027078 -0.399998 1.4 -1.2
2004-07-29 0.967378 0.964949 0.0640079999027078 0.1 -0.3 -0.3
2004-07-30 0.948663 0.965798 0.0640079999027078 -1.3 -0.9 0.4
2004-07-31 0.952279 0.959289 0.0640079999027078 -1.2 1.7 0.5
2005-07-01 0.973074 0.970262 0.0640079999027078 0.599998 -0.599998 -0.200001
2005-07-02 0.970749 0.988325 0.0640079999027078 -1.8 0.1 0
2005-07-03 0.981352 0.971784 0.0640079999027078 -1.1 0.299999 0.1
2005-07-04 0.968899 0.974853 0.0640079999027078 -0.900002 -0.799999 1.2
2005-07-05 0.975915 0.969275 0.0640079999027078 -1.8 -2.1 -0.2
2005-07-06 0.965993 0.981525 0.0640079999027078 -2.3 -0.800001 -0.1
2005-07-07 0.977241 0.984194 0.0640079999027078 -0.599998 -0.9 -0.7
2005-07-08 0.982091 0.968719 0.0640079999027078 -1 0.2 0.200001
2005-07-09 0.953633 0.946228 0.0640079999027078 -1.3 -0.1 0.5
2005-07-10 0.968539 0.96174 0.0640079999027078 -0.299999 -0.2 0.200001
2005-07-11 0.977818 0.961591 0.0640079999027078 0 0.800001 1.3
2005-07-12 0.970065 0.965051 0.0640079999027078 0.700001 0.800001 0.7
2005-07-13 0.969308 0.976398 0.0640079999027078 -0.299999 0.799999 0
2005-07-14 0.953249 0.970155 0.0640079999027078 0.800003 2.3 -0.199999
2005-07-15 0.951951 0.962189 0.0640079999027078 0.700001 2 0.299999
2005-07-16 0.953206 0.967485 0.0640079999027078 0.399998 1.6 -1.4
2005-07-17 0.975267 0.977559 0.0640079999027078 -1.8 1.7 -0.6
2005-07-18 0.971681 0.977703 0.0640079999027078 -1.3 -0.199999 -0.9
2005-07-19 0.969676 0.964071 0.0640079999027078 0 -1.5 -0.400001
2005-07-20 0.973163 0.966325 0.0640079999027078 -1.4 1.4 -0.400001
2005-07-21 0.640029 0.638244 0.0640079999027078 -2 -1.6 -2.4
2005-07-22 0.96681 0.967445 0.0640079999027078 1.5 -0.400001 -1.5
2005-07-23 0.984677 0.966414 0.0640079999027078 0.900002 0 -1.9
2005-07-24 0.982266 0.984116 0.0640079999027078 -0.400002 0.700001 -0.7
2005-07-25 0.985431 0.967819 0.0640079999027078 -0.100002 3.6 -1.1
2005-07-26 0.966528 0.958585 0.0640079999027078 -0.599998 2.9 0.8
2005-07-27 0.978984 0.984066 0.0640079999027078 0.599998 1.3 -2.7
2005-07-29 0.976416 0.962709 0.0640079999027078 -1 -1.2 -0.0999994
2005-07-30 0.979762 0.979407 0.0640079999027078 0.600002 1 -0.2
2005-07-31 0.978511 0.967476 0.0640079999027078 0.299999 0.9 -1.5
2003-07-01 0.984694 0.882046 0.0624839999050243 -0.1 0.4 -0.3
2003-07-02 0.92364 0.86613 0.0624839999050243 -0.299999 2.1 -2.5
2003-07-03 0.888834 0.851834 0.0624839999050243 1.2 3.7 -1.6
2003-07-04 0.907348 0.834481 0.0624839999050243 -0.400002 2.7 0.599999
2003-07-05 0.913809 0.834774 0.0624839999050243 0.599998 2.9 -0.5
2003-07-06 0.930987 0.862019 0.0624839999050243 0.299999 2.1 0
2003-07-07 0.938965 0.888686 0.0624839999050243 -1.2 1.8 0.400001
2003-07-08 0.982463 0.914144 0.0624839999050243 0.200001 3.4 0
2003-07-10 0.960197 0.902938 0.0624839999050243 1.4 2.5 0.5
2003-07-11 0.962342 0.95012 0.0624839999050243 0.900002 2.3 0.3
2003-07-14 0.965472 0.956729 0.0624839999050243 0.900002 -0.599999 0.5
2003-07-15 0.971731 0.98017 0.0624839999050243 0.200001 2.8 -0.4
2003-07-17 0.984776 0.977216 0.0624839999050243 0.0999985 1.6 0.8
2003-07-21 0.979465 0.98013 0.0624839999050243 1 2.4 0.299999
2003-07-22 0.930461 0.971738 0.0624839999050243 1.1 3.3 0.7
2003-07-23 0.529218 0.58161 0.0624839999050243 0.4 3.5 0.3
2003-07-24 0.943494 0.92208 0.0624839999050243 1 2.7 -0.1
2003-07-25 0.907808 0.891828 0.0624839999050243 1.8 1.3 -0.0999994
2003-07-26 0.994556 0.995263 0.0624839999050243 0.599998 2.9 0.700001
2003-07-27 0.976827 0.97027 0.0624839999050243 1.7 2.2 0.700001
2003-07-28 0.971505 0.981699 0.0624839999050243 1.7 2.7 0.599999
2003-07-29 0.977311 0.96647 0.0624839999050243 1.9 4.3 1.4
2003-07-30 0.527831 0.44192 0.0624839999050243 0.999998 1.2 1.1
2003-07-31 0.840101 0.828564 0.0624839999050243 2.2 -0.900002 3.8
2004-07-01 0.918717 0.960988 0.0624839999050243 1.2 0.8 1.5
2004-07-02 0.961775 0.954704 0.0624839999050243 1 1.9 1.6
2004-07-03 0.959491 0.96863 0.0624839999050243 1.2 2.3 0.8
2004-07-04 0.970257 0.983253 0.0624839999050243 1.2 2.8 1.6
2004-07-05 0.986158 0.970676 0.0624839999050243 1.4 4 1.6
2004-07-06 0.952745 0.977623 0.0624839999050243 2.6 1 1.5
2004-07-07 0.975727 0.974809 0.0624839999050243 -0.799999 0.400001 0.9
2004-07-08 0.985492 0.968027 0.0624839999050243 0.700001 0.7 1.6
2004-07-09 0.973021 0.954696 0.0624839999050243 0.4 1 1.6
2004-07-10 0.983345 0.977091 0.0624839999050243 1.3 1.1 0.400001
2004-07-11 0.960676 0.979045 0.0624839999050243 1.2 1.5 0.1
2004-07-12 0.975117 0.985467 0.0624839999050243 1 4.7 -0.1
2004-07-13 0.973139 0.978012 0.0624839999050243 1.9 2.1 0.3
2004-07-15 0.957501 0.974521 0.0624839999050243 0.399998 2 -0.400001
2004-07-16 0.91707 0.929486 0.0624839999050243 0.599998 3.4 1.3
2004-07-17 0.97022 0.980868 0.0624839999050243 -0.5 3.5 0.1
2004-07-18 0.973437 0.973599 0.0624839999050243 0.400002 2.2 0.8
2004-07-19 0.982359 0.982557 0.0624839999050243 -0.700001 1.4 1
2004-07-20 0.977007 0.975681 0.0624839999050243 1.3 2 1.6
2004-07-21 0.971721 0.9848 0.0624839999050243 0.800003 3.1 1.7
2004-07-22 0.972721 0.981645 0.0624839999050243 1.4 4.9 1.4
2004-07-23 0.966654 0.972129 0.0624839999050243 1 2.3 1.1
2004-07-24 0.958406 0.975657 0.0624839999050243 1.7 0.799999 0.7
2004-07-25 0.960223 0.980263 0.0624839999050243 1.6 3.6 0.9
2004-07-26 0.973909 0.963617 0.0624839999050243 1.9 5.9 -0.1
2004-07-27 0.980669 0.979901 0.0624839999050243 1.8 2 0.2
2004-07-28 0.970729 0.966365 0.0624839999050243 1.9 1.5 -0.0999994
2004-07-29 0.967378 0.967085 0.0624839999050243 1.7 0.3 0.799999
2004-07-30 0.948663 0.980898 0.0624839999050243 1.2 1.5 1.5
2004-07-31 0.952279 0.963924 0.0624839999050243 2.3 1.5 1.4
2005-07-01 0.973074 0.978516 0.0624839999050243 1.8 3.5 1.3
2005-07-02 0.970749 0.980846 0.0624839999050243 1.1 4.3 1.1
2005-07-03 0.981352 0.96832 0.0624839999050243 1.5 4 1.4
2005-07-04 0.968899 0.979607 0.0624839999050243 1.7 2.5 1.7
2005-07-05 0.975915 0.971258 0.0624839999050243 1.1 1.4 1.5
2005-07-06 0.965993 0.976891 0.0624839999050243 0.0999985 1.8 1.3
2005-07-07 0.977241 0.971652 0.0624839999050243 0.100002 1.8 1.1
2005-07-08 0.982091 0.975058 0.0624839999050243 -0.199999 2.1 1.1
2005-07-09 0.953633 0.976751 0.0624839999050243 0.200001 1.2 1.1
2005-07-10 0.968539 0.973836 0.0624839999050243 1 1.8 1.3
2005-07-11 0.977818 0.971359 0.0624839999050243 1.3 1.7 1.1
2005-07-12 0.970065 0.974607 0.0624839999050243 1.1 1.5 1.6
2005-07-13 0.969308 0.975795 0.0624839999050243 1.8 2.9 2.1
2005-07-14 0.953249 0.96766 0.0624839999050243 1.7 5.7 1.7
2005-07-15 0.951951 0.962139 0.0624839999050243 1.6 4.2 3.4
2005-07-16 0.953206 0.97051 0.0624839999050243 1.9 4.5 0.8
2005-07-17 0.975267 0.956553 0.0624839999050243 1.1 3.3 1.3
2005-07-18 0.971681 0.963353 0.0624839999050243 1.6 4.5 0.4
2005-07-19 0.969676 0.967477 0.0624839999050243 2.1 2.2 1.1
2005-07-20 0.973163 0.972781 0.0624839999050243 1.2 4.5 1.4
2005-07-21 0.640029 0.554823 0.0624839999050243 0.1 1.6 0.5
2005-07-22 0.96681 0.983434 0.0624839999050243 1.5 2 1.6
2005-07-23 0.984677 0.984064 0.0624839999050243 1.4 -0.2 0.6
2005-07-24 0.982266 0.97903 0.0624839999050243 0.5 1.2 1.3
2005-07-25 0.985431 0.975176 0.0624839999050243 0.399998 3.4 0.5
2005-07-26 0.966528 0.973232 0.0624839999050243 0.200001 3.9 2.4
2005-07-27 0.978984 0.975978 0.0624839999050243 3 4.9 -0.4
2005-07-28 0.916112 0.978485 0.0624839999050243 1.7 7.7 0.7
2005-07-29 0.976416 0.98075 0.0624839999050243 -0.299999 3 1.8
2005-07-30 0.979762 0.982286 0.0624839999050243 0.900002 2.6 1.8
2005-07-31 0.978511 0.978518 0.0624839999050243 -0.300003 4.7 0.2
2003-07-01 0.984694 0.899913 0.0393191999402348 -0.4 1 -2.6
2003-07-02 0.92364 0.886415 0.0393191999402348 -0.299999 3.7 -4.7
2003-07-03 0.888834 0.827564 0.0393191999402348 -0.599998 3.1 -3.1
2003-07-04 0.907348 0.824043 0.0393191999402348 1.1 0.3 -2.5
2003-07-05 0.913809 0.866379 0.0393191999402348 -0.600002 1 -1.7
2003-07-06 0.930987 0.84749 0.0393191999402348 -2.8 1.1 -2.9
2003-07-07 0.938965 0.872188 0.0393191999402348 -2.4 1.7 -1.7
2003-07-08 0.982463 0.9429 0.0393191999402348 0.900002 0.5 -3.1
2003-07-10 0.960197 0.891308 0.0393191999402348 0.700001 0.400001 -2.2
2003-07-11 0.962342 0.936971 0.0393191999402348 1.3 3.4 -2.2
2003-07-14 0.965472 0.936407 0.0393191999402348 2.1 -4.3 -2.4
2003-07-15 0.971731 0.947892 0.0393191999402348 -0.5 2.1 -3
2003-07-17 0.984776 0.948107 0.0393191999402348 1.3 0 -3.5
2003-07-21 0.979465 0.975217 0.0393191999402348 -0.299999 0.4 -2.5
2003-07-22 0.930461 0.967516 0.0393191999402348 0.5 2.2 -2.8
2003-07-23 0.529218 0.610823 0.0393191999402348 -1.9 3 -4.1
2003-07-24 0.943494 0.925443 0.0393191999402348 0.200001 0.799999 -2.8
2003-07-25 0.907808 0.821075 0.0393191999402348 0.399998 0.200001 -3.2
2003-07-26 0.994556 0.980002 0.0393191999402348 1 2.5 -2.7
2003-07-27 0.976827 0.97298 0.0393191999402348 0.599998 0.1 -2
2003-07-28 0.971505 0.978845 0.0393191999402348 2.1 1.9 -3.6
2003-07-29 0.977311 0.968788 0.0393191999402348 -2.1 2.2 -3.4
2003-07-30 0.527831 0.643165 0.0393191999402348 -1.3 0.0999985 -1.8
2003-07-31 0.840101 0.774485 0.0393191999402348 2.7 -0.400002 0.9
2004-07-02 0.961775 0.974655 0.0393191999402348 -0.700001 0.1 -1.9
2004-07-03 0.959491 0.939693 0.0393191999402348 0.600002 2.5 -2.6
2004-07-04 0.970257 0.937875 0.0393191999402348 1.2 2 -1.9
2004-07-05 0.986158 0.952553 0.0393191999402348 0.600002 2.4 -2.1
2004-07-06 0.952745 0.924909 0.0393191999402348 0 0.6 -1.9
2004-07-07 0.975727 0.976936 0.0393191999402348 -0.700001 -1.2 -2.1
2004-07-08 0.985492 0.968522 0.0393191999402348 0 -0.6 -1.4
2004-07-09 0.973021 0.938518 0.0393191999402348 -0.200001 -0.8 -1.5
2004-07-10 0.983345 0.952197 0.0393191999402348 1.1 -0.900001 -2.8
2004-07-11 0.960676 0.946538 0.0393191999402348 0.399998 0 -2.8
2004-07-12 0.975117 0.940194 0.0393191999402348 1.1 4.1 -2.2
2004-07-13 0.973139 0.961035 0.0393191999402348 -0.400002 2.4 -1.1
2004-07-15 0.957501 0.945904 0.0393191999402348 -0.300003 2.1 -2.7
2004-07-16 0.91707 0.947946 0.0393191999402348 0.700001 2.5 -1
2004-07-17 0.97022 0.92964 0.0393191999402348 -0.299999 3 -2.3
2004-07-18 0.973437 0.948687 0.0393191999402348 -0.299999 -2.1 -0.2
2004-07-19 0.982359 0.974097 0.0393191999402348 -0.5 -0.5 -0.5
2004-07-20 0.977007 0.955261 0.0393191999402348 1.1 -1.1 -0.8
2004-07-21 0.971721 0.925628 0.0393191999402348 1.5 2.7 -2
2004-07-22 0.972721 0.946069 0.0393191999402348 0.899998 4.3 -1.7
2004-07-23 0.966654 0.967225 0.0393191999402348 -1.3 1.1 -2.2
2004-07-24 0.958406 0.934078 0.0393191999402348 -2.2 0.5 -2
2004-07-25 0.960223 0.925728 0.0393191999402348 0.900002 1.9 -2.2
2004-07-26 0.973909 0.970381 0.0393191999402348 -0.299999 4.9 -3.3
2004-07-27 0.980669 0.939733 0.0393191999402348 -1.7 1.5 -2.7
2004-07-28 0.970729 0.982182 0.0393191999402348 -1.6 0.5 -2.9
2004-07-29 0.967378 0.971802 0.0393191999402348 -0.9 -1.7 -2.2
2004-07-30 0.948663 0.926543 0.0393191999402348 0 0.7 -1.8
2004-07-31 0.952279 0.93412 0.0393191999402348 -0.9 0.6 -1.8
2005-07-01 0.973074 0.937135 0.0393191999402348 0.5 3.1 -0.1
2005-07-02 0.970749 0.952565 0.0393191999402348 0.200001 3.3 0.3
2005-07-03 0.981352 0.959079 0.0393191999402348 1.5 2.4 0
2005-07-04 0.968899 0.960854 0.0393191999402348 0.5 1.1 0.2
2005-07-05 0.975915 0.969941 0.0393191999402348 -1.4 1 0.3
2005-07-06 0.965993 0.981716 0.0393191999402348 -0.5 0.7 0.0999994
2005-07-07 0.977241 0.964722 0.0393191999402348 -1.3 0.799999 0.1
2005-07-08 0.982091 0.986093 0.0393191999402348 -1.5 1.3 0.400001
2005-07-09 0.953633 0.983941 0.0393191999402348 -0.599998 -0.400001 1.1
2005-07-10 0.968539 0.938816 0.0393191999402348 0.300001 -1.8 0.8
2005-07-11 0.977818 0.962417 0.0393191999402348 1.5 -0.9 0.199999
2005-07-12 0.970065 0.965996 0.0393191999402348 0.299999 -0.5 -0.300001
2005-07-13 0.969308 0.970506 0.0393191999402348 1.8 1.7 0.300001
2005-07-14 0.953249 0.953681 0.0393191999402348 1.6 3.7 0.400001
2005-07-15 0.951951 0.940249 0.0393191999402348 1.4 2.5 2.5
2005-07-16 0.953206 0.937837 0.0393191999402348 1.3 3.6 -0.1
2005-07-17 0.975267 0.953169 0.0393191999402348 0 2.1 0.6
2005-07-18 0.971681 0.96423 0.0393191999402348 -0.299999 2.3 -0.1
2005-07-19 0.969676 0.947386 0.0393191999402348 -0.700001 0.700001 0.5
2005-07-20 0.973163 0.977571 0.0393191999402348 1.5 3.3 -0.7
2005-07-21 0.640029 0.626525 0.0393191999402348 -1.9 0.5 -0.1
2005-07-22 0.96681 0.981903 0.0393191999402348 1.9 0.4 0
2005-07-23 0.984677 0.979766 0.0393191999402348 1.8 -1.7 -2.1
2005-07-24 0.982266 0.978125 0.0393191999402348 -1.6 -0.299999 0.7
2005-07-25 0.985431 0.965883 0.0393191999402348 1.4 1.2 0.5
2005-07-26 0.966528 0.937151 0.0393191999402348 0.800003 3.3 0.9
2005-07-27 0.978984 0.962701 0.0393191999402348 1.6 4.6 -1.4
2005-07-28 0.916112 0.924421 0.0393191999402348 0 7.5 -0.599999
2005-07-29 0.976416 0.941654 0.0393191999402348 -1.2 2.7 0
2005-07-30 0.979762 0.956496 0.0393191999402348 0.5 1.7 -0.3
2005-07-31 0.978511 0.96093 0.0393191999402348 -0.700001 4.6 -1.3
2003-07-01 0.899913 0.970154 0.0316991999518172 1.3 -0.7 -0.6
2003-07-02 0.886415 0.891234 0.0316991999518172 1.2 -2.4 0.2
2003-07-03 0.827564 0.872143 0.0316991999518172 1.3 -1 -1.6
2003-07-04 0.824043 0.893541 0.0316991999518172 -1.2 0.3 -1.5
2003-07-05 0.866379 0.891646 0.0316991999518172 1.2 0.2 -2
2003-07-06 0.84749 0.903144 0.0316991999518172 3.5 -0.9 0.7
2003-07-07 0.872188 0.921325 0.0316991999518172 2.9 -1.6 -0.1
2003-07-08 0.9429 0.952367 0.0316991999518172 -0.599998 0.3 0.3
2003-07-10 0.891308 0.900179 0.0316991999518172 0.700001 -0.1 -1.1
